reality,child_num,income_type,family_type,house_type,occyp_type,month_ap,family-child,family_size ,income_total,DAYS_EMPLOYED,begin_month,new_age,aver_dep,year_income,y_train
1.0,0.0,4.0,1.0,1.0,15.0,7.0,3.0,1.0,0.15555168119812407,0.5353504663287316,0.8996056913966393,-0.5776018583527495,0.006480837442069513,-0.323432904359975,2
1.0,2.0,4.0,1.0,1.0,8.0,5.0,3.0,3.0,-0.7397109499777893,-0.2530780815489545,0.7786894886128175,-0.6643064689764934,-1.0001456096204144,-0.23326332488394547,2
1.0,0.0,4.0,1.0,1.0,8.0,8.0,3.0,1.0,-0.9545739814600085,0.0948075918201527,-0.30955633644157854,1.3298995753696146,-0.7616525744702259,-0.4412544882086536,1
1.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,-0.8740003446541763,-0.7445824166842427,-0.4304725392254003,-0.7510110796002372,-1.046605291792529,0.9028733765140268,2
0.0,1.0,4.0,1.0,1.0,10.0,6.0,3.0,2.0,0.8269986545800591,-0.6936209560575334,0.5368570830451739,-1.4446479645901877,-0.14838476979831264,3.644028592585325,0
0.0,0.0,4.0,1.0,1.0,15.0,2.0,3.0,1.0,-1.187342265565746,-0.13683541102852642,-1.09551165453642,-1.4446479645901877,-0.9227128060002234,-0.46770423152162227,1
0.0,0.0,4.0,0.0,1.0,4.0,6.0,3.0,1.0,0.6031829967860808,-0.8431359851689535,-0.007265829482024071,-0.2307834158577742,0.3162120519228338,-0.6841112222640932,2
0.0,0.0,4.0,1.0,1.0,6.0,10.0,3.0,1.0,2.1698926013439293,0.42079247219265753,-1.3373440601040636,0.6362626903796641,1.400271302605509,0.12741499302017267,0
0.0,0.0,1.0,4.0,1.0,12.0,0.0,2.0,0.0,-0.5158952921838109,-0.9269486352905665,-0.12818203226584585,1.2431949647458709,0.471077659163216,-0.6841112222640932,2
1.0,0.0,0.0,1.0,1.0,15.0,8.0,3.0,1.0,1.0508143123740374,0.5395621572896167,1.3228124011400155,0.5495580797559202,0.6259432664035981,-0.1631314297359225,2
1.0,0.0,1.0,1.0,1.0,12.0,0.0,3.0,1.0,-0.8740003446541763,-0.9269486352905665,-1.3373440601040636,1.8501272391120775,-0.7059009558636884,-0.6841112222640932,2
1.0,0.0,0.0,1.0,1.0,12.0,7.0,3.0,1.0,3.960417863695756,-0.08039875215266641,-0.8536792489687766,0.7229673010034079,2.639196160528566,1.1914160308373212,2
0.0,1.0,4.0,1.0,1.0,15.0,0.0,3.0,2.0,-0.9635266077717676,-0.46324146049711973,-1.3373440601040636,-0.49089724772900567,-0.9743346750803508,-0.20320679839193562,2
1.0,0.0,4.0,1.0,5.0,4.0,0.0,3.0,1.0,3.0651552325198423,-0.46324146049711973,-0.9745954517525983,-1.7047617964614192,2.0197337315670376,1.9608631090327733,2
1.0,0.0,1.0,1.0,1.0,12.0,0.0,3.0,1.0,-1.321631660242133,-0.9269486352905665,0.6577732858289957,1.9368318497358215,-1.0156321703444526,-0.6841112222640932,2
1.0,2.0,2.0,1.0,1.0,3.0,0.0,3.0,3.0,1.1851037070504244,0.7429868307003658,0.9600637927885501,-0.5776018583527495,-0.33422349848677124,-0.19358870991449248,2
0.0,1.0,4.0,1.0,1.0,12.0,2.0,3.0,2.0,-0.8740003446541763,-0.7492152767412164,-1.4582602628878854,-0.057374194610286554,-0.9330371798162489,0.9028733765140268,1
1.0,0.0,4.0,1.0,1.0,8.0,4.0,3.0,1.0,-0.06826397659585427,0.3407703439358411,-0.12818203226584585,-0.49089724772900567,-0.14838476979831264,-0.323432904359975,2
1.0,0.0,4.0,1.0,1.0,8.0,1.0,3.0,1.0,-0.5606584237426067,3.0282503460766073,0.1741084746937086,0.02933041601345727,-0.48908910572715336,-0.6004338525103378,2
1.0,0.0,0.0,3.0,1.0,3.0,9.0,2.0,0.0,0.3793673389921024,-0.6565580756017447,-1.3978021614959746,0.28944424788468875,1.7100025170862732,2.9226719567770885,1
1.0,0.0,1.0,1.0,1.0,12.0,0.0,3.0,1.0,-0.4263690290662196,-0.9269486352905665,-0.18864013365775673,1.7634226284883339,-0.3961697413829241,-0.6841112222640932,2
1.0,0.0,1.0,1.0,1.0,12.0,0.0,3.0,1.0,1.7222612857559725,-0.9269486352905665,-0.06772393087393495,1.67671801786459,1.0905400881247447,-0.6841112222640932,2
1.0,0.0,1.0,2.0,1.0,12.0,0.0,2.0,0.0,-0.7397109499777893,-0.9269486352905665,-1.5187183642797963,1.3298995753696146,0.16134644468245166,-0.6841112222640932,1
0.0,1.0,0.0,1.0,1.0,10.0,9.0,3.0,2.0,0.8269986545800591,-0.34952580455322274,-0.6723049447930438,-1.0978295220952126,-0.14838476979831264,0.7586020493523795,2
1.0,0.0,4.0,1.0,1.0,3.0,9.0,3.0,1.0,0.3793673389921024,0.4009975246764977,0.8391475900047284,0.37614885850843255,0.16134644468245166,-0.23326332488394547,1
1.0,0.0,4.0,1.0,1.0,10.0,3.0,3.0,1.0,1.2746299701680157,0.4784926383567831,-0.30955633644157854,-0.057374194610286554,0.7808088736439802,-0.12305606107990937,2
0.0,0.0,0.0,3.0,2.0,17.0,11.0,2.0,0.0,-1.187342265565746,-0.6253915624911951,0.35548277886944124,-1.6180571858376753,-0.45811598427907696,0.3979237314482613,2
1.0,0.0,4.0,1.0,1.0,1.0,8.0,3.0,1.0,-1.45592105491852,1.1519420230023065,-0.9745954517525983,-0.7510110796002372,-1.108551534688682,-0.6341773129187008,2
1.0,1.0,4.0,1.0,1.0,8.0,8.0,3.0,2.0,-0.4263690290662196,0.2451649591237499,-1.3373440601040636,-0.49089724772900567,-0.7265497034957393,-0.35435505881495477,1
1.0,2.0,0.0,1.0,1.0,6.0,4.0,3.0,3.0,-0.2920796343898326,-0.4148070144469414,-1.4582602628878854,-0.9244203008477248,-0.8452800023800323,0.15747151951218252,1
0.0,0.0,4.0,1.0,1.0,8.0,5.0,3.0,1.0,-0.06826397659585427,-0.24886639058806942,-0.7327630461849547,-1.3579433539664438,-0.14838476979831264,0.037245413544143145,1
1.0,0.0,4.0,1.0,1.0,11.0,2.0,3.0,1.0,-0.2920796343898326,0.3235024109962123,1.9878515164510353,-0.14407880523403038,-0.3032503770386948,-0.368525709171721,2
1.0,0.0,0.0,3.0,1.0,8.0,4.0,2.0,0.0,-1.053052870889359,-0.11493461803192404,0.7786894886128175,-1.4446479645901877,-0.2722772555906184,-0.4244228333731281,2
0.0,2.0,4.0,1.0,1.0,8.0,6.0,3.0,3.0,0.15555168119812407,0.6680187315966114,1.6855610094914808,0.02933041601345727,-0.6904143951396502,-0.35950073615038686,2
0.0,0.0,0.0,1.0,1.0,12.0,0.0,3.0,1.0,1.632735022638381,-0.4716648424188899,-1.3373440601040636,1.3298995753696146,1.0285938452285917,2.129179657388028,2
1.0,0.0,1.0,1.0,1.0,12.0,0.0,3.0,1.0,-0.06826397659585427,-0.9269486352905665,0.47639898165326305,1.7634226284883339,-0.14838476979831264,-0.6841112222640932,2
1.0,1.0,4.0,1.0,1.0,15.0,7.0,3.0,2.0,-1.187342265565746,-0.8347126032471833,-0.06772393087393495,-1.3579433539664438,-1.0775784132406054,-0.6841112222640932,2
1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.2746299701680157,1.3894813931962249,0.47639898165326305,-0.057374194610286554,0.7808088736439802,-0.3474781255535829,2
0.0,0.0,0.0,1.0,1.0,12.0,7.0,3.0,1.0,1.2746299701680157,-0.6801435449827011,-0.6723049447930438,-0.5776018583527495,0.7808088736439802,4.365385228393562,2
0.0,0.0,4.0,3.0,1.0,3.0,5.0,2.0,0.0,-0.5158952921838109,-0.7079407053245426,-1.1559697559283308,-1.4446479645901877,0.471077659163216,1.4799586851606157,1
1.0,0.0,4.0,1.0,1.0,15.0,7.0,3.0,1.0,-0.7397109499777893,-0.8296585740941212,-0.18864013365775673,-0.7510110796002372,-0.6129815915194591,-0.6841112222640932,1
1.0,1.0,4.0,2.0,1.0,3.0,7.0,2.0,1.0,0.3793673389921024,-0.22275390663058195,-1.4582602628878854,-0.2307834158577742,0.16134644468245166,0.21758457249620222,0
1.0,0.0,0.0,0.0,1.0,8.0,7.0,3.0,1.0,0.6031829967860808,-0.837660786919803,-1.4582602628878854,0.4628534691321764,0.3162120519228338,-0.6841112222640932,1
1.0,0.0,4.0,1.0,1.0,15.0,8.0,3.0,1.0,-0.5158952921838109,-0.5217839648534223,-1.579176465671707,-1.3579433539664438,-0.45811598427907696,0.3979237314482613,0
1.0,0.0,4.0,0.0,1.0,0.0,11.0,3.0,1.0,0.2898410758745111,-0.3276250115566203,1.62510290809957,-0.14407880523403038,0.0994002017862988,0.47005939502908495,2
0.0,2.0,4.0,1.0,1.0,6.0,8.0,3.0,3.0,-0.06826397659585427,-0.21096117194010375,0.7182313872209066,-0.9244203008477248,-0.7678471987598412,0.037245413544143145,1
1.0,0.0,1.0,1.0,1.0,12.0,0.0,3.0,1.0,-0.5158952921838109,-0.9269486352905665,0.05319227190988682,1.7634226284883339,-0.45811598427907696,-0.6841112222640932,2
0.0,0.0,4.0,1.0,2.0,8.0,4.0,3.0,1.0,-0.023500845037058602,-0.41522818354302987,0.8996056913966393,0.4628534691321764,-0.11741164835023621,0.3017428466738298,1
1.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,2.0,-0.7397109499777893,-0.7370013729546496,1.1414380969642828,-0.837715690223981,-0.871090936920096,1.1192803672564975,2
1.0,0.0,0.0,4.0,1.0,3.0,7.0,2.0,0.0,0.8269986545800591,-0.8279738977097673,1.8064772122753026,-0.6643064689764934,2.3294649460478016,-0.6841112222640932,2
1.0,0.0,0.0,1.0,1.0,10.0,0.0,3.0,1.0,1.7222612857559725,1.3587360491817637,1.1414380969642828,1.069785743498383,1.0905400881247447,-0.27191201041580454,2
0.0,0.0,0.0,1.0,1.0,10.0,6.0,3.0,1.0,2.617523916931886,0.8187972679962972,1.9878515164510353,-0.317488026481518,1.7100025170862732,-0.02833391972455674,2
1.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,-1.4111579233597242,3.033725544325758,0.23456657608561948,0.9830811328746394,-1.0775784132406054,-0.6552569568317638,2
1.0,0.0,4.0,1.0,1.0,13.0,3.0,3.0,1.0,0.15555168119812407,0.33150462382189394,-0.3700144378334894,0.6362626903796641,0.006480837442069513,-0.27835612969569146,2
1.0,1.0,0.0,1.0,1.0,8.0,11.0,3.0,2.0,-0.5158952921838109,-0.6359207898934078,-1.2768859587121528,-0.9244203008477248,-0.7678471987598412,1.4799586851606157,2
1.0,0.0,0.0,3.0,1.0,6.0,0.0,2.0,0.0,0.15555168119812407,0.6014740144146272,-0.24909823504966763,0.7229673010034079,1.400271302605509,-0.323432904359975,1
1.0,0.0,1.0,1.0,1.0,12.0,0.0,3.0,1.0,-0.06826397659585427,-0.9269486352905665,-0.007265829482024071,1.8501272391120775,-0.14838476979831264,-0.6841112222640932,2
1.0,0.0,1.0,1.0,1.0,12.0,0.0,3.0,1.0,-1.0664818103569977,-0.9269486352905665,-0.7327630461849547,0.02933041601345727,-0.8390853780904171,-0.6841112222640932,2
1.0,0.0,0.0,1.0,1.0,17.0,9.0,3.0,1.0,2.617523916931886,-0.047968731753851336,1.8064772122753026,1.8501272391120775,1.7100025170862732,0.7586020493523795,2
1.0,0.0,4.0,0.0,1.0,4.0,4.0,3.0,1.0,-0.2920796343898326,-0.4164916908312954,1.2018961983561938,-1.5313525752139316,-0.3032503770386948,0.15747151951218252,2
1.0,0.0,0.0,3.0,1.0,15.0,7.0,2.0,0.0,2.617523916931886,-0.6793012067905241,-1.2768859587121528,-1.1845341327189562,4.807314661893916,6.529455135818271,2
0.0,0.0,2.0,2.0,1.0,11.0,3.0,2.0,0.0,0.8269986545800591,4.266908657672908,0.5368570830451739,0.8096719116271517,2.3294649460478016,-0.5529685858741559,2
1.0,0.0,4.0,1.0,1.0,13.0,7.0,3.0,1.0,-0.5158952921838109,2.6491981595969505,-1.035053553144509,1.4166041859933585,-0.45811598427907696,-0.5900302868072368,2
1.0,0.0,4.0,1.0,1.0,10.0,5.0,3.0,1.0,-1.053052870889359,0.3559324313950274,-1.4582602628878854,0.8963765222508955,-0.8297934416559941,-0.52180597920724,1
0.0,1.0,0.0,1.0,1.0,10.0,8.0,3.0,2.0,-0.5158952921838109,-0.672562501253108,-0.8536792489687766,-0.837715690223981,-0.7678471987598412,1.4799586851606157,2
0.0,0.0,4.0,1.0,1.0,10.0,4.0,3.0,1.0,1.2746299701680157,0.6398004021586814,-0.8536792489687766,-0.057374194610286554,0.7808088736439802,-0.17916157719832776,2
1.0,0.0,0.0,3.0,1.0,15.0,0.0,2.0,0.0,0.3793673389921024,0.14155736148597706,-1.1559697559283308,0.02933041601345727,1.7100025170862732,-0.08298069242389625,0
1.0,0.0,0.0,1.0,1.0,8.0,2.0,3.0,1.0,-0.5158952921838109,0.17061802911608406,-1.2768859587121528,-1.4446479645901877,-0.45811598427907696,-0.3749698284516079,2
0.0,1.0,4.0,1.0,1.0,12.0,5.0,3.0,2.0,-0.9635266077717676,-0.1018783760531803,1.2623542997481045,0.02933041601345727,-0.9743346750803508,-0.39556856794079864,2
0.0,1.0,4.0,1.0,1.0,12.0,7.0,3.0,2.0,1.1851037070504244,-0.2202268920540509,-1.3373440601040636,-1.6180571858376753,0.01680521125809499,0.5421950586099086,1
1.0,0.0,4.0,3.0,1.0,3.0,10.0,2.0,0.0,-0.3368427659486283,-0.6392901426621159,-0.24909823504966763,-1.2712387433427002,0.7188626307478274,1.7685013394839102,2
1.0,0.0,4.0,1.0,1.0,6.0,2.0,3.0,1.0,-0.6054215553014023,0.013943125371159269,-0.7932211475768656,1.590013407240846,-0.5200622271752298,-0.3474781255535829,2
1.0,0.0,0.0,1.0,1.0,10.0,5.0,3.0,1.0,1.2746299701680157,-0.8578769035320513,1.8669353136672135,-0.7510110796002372,0.7808088736439802,-0.6841112222640932,2
1.0,1.0,4.0,1.0,1.0,4.0,7.0,3.0,2.0,0.3793673389921024,0.0716432915352848,1.080979995572372,0.02933041601345727,-0.3548722461188222,-0.08298069242389625,2
0.0,0.0,4.0,3.0,1.0,8.0,6.0,2.0,0.0,0.06602541808053274,-0.8422936469767766,-1.3373440601040636,0.4628534691321764,1.276378816813203,-0.6841112222640932,2
1.0,2.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,-0.9635266077717676,-0.44765820394184497,0.5973151844370849,0.37614885850843255,-1.0775784132406054,-0.20320679839193562,1
1.0,2.0,4.0,1.0,1.0,10.0,2.0,3.0,3.0,-0.5158952921838109,0.3129731835939996,1.020521894180461,-1.0111249114714687,-0.9227128060002234,-0.41360248383600456,2
0.0,0.0,1.0,1.0,1.0,12.0,0.0,3.0,1.0,-1.053052870889359,-0.9269486352905665,1.3832705025319263,1.156490354122127,-0.8297934416559941,-0.6841112222640932,2
1.0,1.0,4.0,1.0,1.0,10.0,7.0,3.0,2.0,1.9460769435499508,0.23168754804891767,-0.9141373503606874,-0.4041926371052619,0.3678339210029612,0.19180809537665458,2
1.0,0.0,0.0,1.0,1.0,15.0,10.0,3.0,1.0,0.15555168119812407,-0.6430806645269125,0.05319227190988682,0.02933041601345727,0.006480837442069513,2.5619936388729703,2
1.0,0.0,4.0,1.0,1.0,15.0,11.0,3.0,1.0,-0.7397109499777893,1.4973006817948828,1.2623542997481045,0.5495580797559202,-0.6129815915194591,-0.5638851162960538,2
1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,-0.4263690290662196,-0.14610113114247358,-1.579176465671707,-0.837715690223981,-0.8917396845521469,-0.22244297534682192,1
1.0,0.0,1.0,4.0,1.0,12.0,0.0,2.0,0.0,-0.2920796343898326,-0.9269486352905665,-1.3373440601040636,1.3298995753696146,0.7808088736439802,-0.6841112222640932,1
0.0,0.0,4.0,1.0,2.0,15.0,8.0,3.0,1.0,-0.4263690290662196,3.279688296441446,0.5368570830451739,0.20273963726094493,-0.3961697413829241,-0.598622445847086,2
1.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,3.0,0.9612880492564461,0.8082680405940844,0.7786894886128175,-0.7510110796002372,-0.4116563021069623,-0.270982261862985,2
1.0,0.0,4.0,1.0,1.0,6.0,3.0,3.0,1.0,0.15555168119812407,1.6952501569564813,1.3228124011400155,0.8096719116271517,0.006480837442069513,-0.49317613583938424,2
1.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,-0.9635266077717676,0.4869160202785532,1.7460191108833918,-0.14407880523403038,-1.0775784132406054,-0.5238097476400406,2
1.0,0.0,0.0,1.0,1.0,10.0,2.0,3.0,1.0,1.7222612857559725,0.7741533438109154,0.9600637927885501,-0.837715690223981,1.0905400881247447,-0.1594925862619565,2
0.0,1.0,0.0,3.0,2.0,8.0,10.0,2.0,1.0,-0.11302710815464993,1.1717369705184664,1.1414380969642828,-1.0111249114714687,-0.17935789124638907,-0.46770423152162227,2
1.0,1.0,0.0,1.0,1.0,8.0,1.0,3.0,2.0,1.7222612857559725,-0.7542693058942784,0.23456657608561948,0.1160350266372011,0.2645901828427064,5.086741864201798,2
1.0,1.0,4.0,1.0,1.0,8.0,6.0,3.0,2.0,-0.7397109499777893,1.2719752153875312,0.7182313872209066,-0.49089724772900567,-0.871090936920096,-0.555308987403667,1
0.0,1.0,4.0,1.0,1.0,8.0,10.0,3.0,2.0,1.2746299701680157,-0.19032388623176688,-0.9141373503606874,0.37614885850843255,0.058102706522196894,0.5782628904003204,2
1.0,0.0,0.0,3.0,4.0,8.0,11.0,2.0,0.0,1.095577443932833,0.43511222145966677,-1.5187183642797963,-0.14407880523403038,2.701142403424719,-0.08899199772229821,0
0.0,0.0,0.0,0.0,5.0,12.0,9.0,3.0,1.0,0.15555168119812407,1.3178826468611786,0.4159408802613522,-0.4041926371052619,0.006480837442069513,-0.45225116936786364,0
0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,0.3793673389921024,-0.7462670930685968,0.5368570830451739,-1.2712387433427002,0.16134644468245166,2.9226719567770885,2
0.0,1.0,4.0,1.0,1.0,10.0,1.0,3.0,2.0,1.9908400751087465,0.15714061804125182,-0.24909823504966763,-0.6643064689764934,0.38848266863501213,0.20211548019498116,2
1.0,0.0,1.0,4.0,1.0,12.0,0.0,2.0,0.0,-0.5158952921838109,-0.9269486352905665,-1.2164278573202418,1.67671801786459,0.471077659163216,-0.6841112222640932,2
0.0,1.0,0.0,2.0,1.0,10.0,6.0,2.0,1.0,1.498445627961994,-0.844399492457219,-0.18864013365775673,-0.14407880523403038,0.9356744808843624,-0.6841112222640932,0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.3793673389921024,-0.758902165951252,0.1741084746937086,-0.7510110796002372,-0.3548722461188222,2.9226719567770885,2
1.0,1.0,0.0,1.0,1.0,15.0,0.0,3.0,2.0,0.3793673389921024,0.4401662506127289,1.2018961983561938,-0.5776018583527495,-0.3548722461188222,-0.23326332488394547,2
1.0,0.0,1.0,1.0,1.0,12.0,0.0,3.0,1.0,-1.321631660242133,-0.9269486352905665,-1.4582602628878854,2.023536460359565,-1.0156321703444526,-0.6841112222640932,0
0.0,0.0,0.0,1.0,1.0,12.0,8.0,3.0,1.0,-0.2920796343898326,-0.5133605829316521,0.7786894886128175,-0.5776018583527495,-0.3032503770386948,0.5782628904003204,2
1.0,1.0,4.0,1.0,5.0,8.0,8.0,3.0,2.0,-0.06826397659585427,-0.2193845538618739,-0.6723049447930438,-0.9244203008477248,-0.5613597224393317,0.037245413544143145,0
1.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,-0.7397109499777893,0.336558652974956,-0.8536792489687766,-1.2712387433427002,-0.871090936920096,-0.45869528864775055,2
1.0,0.0,4.0,1.0,1.0,10.0,4.0,3.0,1.0,1.7222612857559725,-0.11240760345539298,-0.9141373503606874,1.5033087966171024,1.0905400881247447,0.47005939502908495,2
1.0,0.0,0.0,1.0,1.0,3.0,11.0,3.0,1.0,0.692709259903672,-0.475876533379775,1.1414380969642828,-0.49089724772900567,0.37815829481898666,1.3717551897893803,2
0.0,0.0,4.0,1.0,1.0,12.0,8.0,3.0,1.0,-0.06826397659585427,-0.3701630902615596,-1.09551165453642,-1.3579433539664438,-0.14838476979831264,0.2776976254802219,2
