일시,광진구,동대문구,성동구,중랑구
20220305,7.43564352433961,5.745725337547729,6.694106270331804,4.224152974565321
20220306,7.43564352433961,5.745725337547729,6.694106270331804,4.224152974565321
20220307,7.674742992036048,5.874999252787898,6.899096570906687,4.382079410263753
20220308,7.674742992036048,5.874999252787898,6.899096570906687,4.382079410263753
20220309,7.674742992036048,5.874999252787898,6.899096570906687,4.382079410263753
20220310,7.674742992036048,5.874999252787898,6.899096570906687,4.382079410263753
20220311,7.674742992036048,5.874999252787898,6.899096570906687,4.382079410263753
20220312,8.053702403741735,6.2373503842287565,7.242468365852611,4.601726772608174
20220313,8.053702403741735,6.2373503842287565,7.242468365852611,4.601726772608174
20220314,8.340610958595027,6.260852014619122,7.392596852877011,4.674908447826171
20220315,8.340610958595027,6.260852014619122,7.392596852877011,4.674908447826171
20220316,8.340610958595027,6.260852014619122,7.392596852877011,4.674908447826171
20220317,8.340610958595027,6.260852014619122,7.392596852877011,4.674908447826171
20220318,8.340610958595027,6.260852014619122,7.392596852877011,4.674908447826171
20220319,9.162973507017607,6.948663112870635,8.165530989755279,5.139285644179304
20220320,9.162973507017607,6.948663112870635,8.165530989755279,5.139285644179304
20220321,9.451209677049132,7.00747558913105,8.417449710263762,5.2588543998486275
20220322,9.451209677049132,7.00747558913105,8.417449710263762,5.2588543998486275
20220323,9.451209677049132,7.00747558913105,8.417449710263762,5.2588543998486275
20220324,9.451209677049132,7.00747558913105,8.417449710263762,5.2588543998486275
20220325,9.451209677049132,7.00747558913105,8.417449710263762,5.2588543998486275
20220326,9.86117604391336,7.469918880690967,8.840476674815777,5.5708751674352825
20220327,9.86117604391336,7.469918880690967,8.840476674815777,5.5708751674352825
20220328,10.226546382275524,7.6276593014358465,9.259274159092136,5.821052029153842
20220329,10.226546382275524,7.6276593014358465,9.259274159092136,5.821052029153842
20220330,10.226546382275524,7.6276593014358465,9.259274159092136,5.821052029153842
20220331,10.226546382275524,7.6276593014358465,9.259274159092136,5.821052029153842
20220401,10.226546382275524,7.6276593014358465,9.259274159092136,5.821052029153842
20220402,10.808719145516779,8.175527066559809,9.825939195845294,6.186541001603642
20220403,10.808719145516779,8.175527066559809,9.825939195845294,6.186541001603642
20220404,11.043204826813893,8.232405076061642,10.013181773891699,6.344161195545233
20220405,11.043204826813893,8.232405076061642,10.013181773891699,6.344161195545233
20220406,11.043204826813893,8.232405076061642,10.013181773891699,6.344161195545233
20220407,11.043204826813893,8.232405076061642,10.013181773891699,6.344161195545233
20220408,11.043204826813893,8.232405076061642,10.013181773891699,6.344161195545233
20220409,11.799179351625634,9.038558521769623,10.771110453698157,6.921080913908999
20220410,11.799179351625634,9.038558521769623,10.771110453698157,6.921080913908999
20220411,12.039752575167986,9.075103365568124,10.985285897007683,7.105588062486155
20220412,12.039752575167986,9.075103365568124,10.985285897007683,7.105588062486155
20220413,12.039752575167986,9.075103365568124,10.985285897007683,7.105588062486155
20220414,12.039752575167986,9.075103365568124,10.985285897007683,7.105588062486155
20220415,12.039752575167986,9.075103365568124,10.985285897007683,7.105588062486155
20220416,12.3463380410722,9.521631254326609,11.231177154733743,7.39304800522919
20220417,12.3463380410722,9.521631254326609,11.231177154733743,7.39304800522919
20220418,12.579121949283216,9.542788270717654,11.460222606287122,7.546513995386576
20220419,12.579121949283216,9.542788270717654,11.460222606287122,7.546513995386576
20220420,12.579121949283216,9.542788270717654,11.460222606287122,7.546513995386576
20220421,12.579121949283216,9.542788270717654,11.460222606287122,7.546513995386576
20220422,12.579121949283216,9.542788270717654,11.460222606287122,7.546513995386576
20220423,13.015383104299683,10.016187221604236,11.763838064503464,7.801731645996246
20220424,13.015383104299683,10.016187221604236,11.763838064503464,7.801731645996246
20220425,13.696935296506494,10.203489822056895,12.261087505739848,8.121586027881577
20220426,13.696935296506494,10.203489822056895,12.261087505739848,8.121586027881577
20220427,13.696935296506494,10.203489822056895,12.261087505739848,8.121586027881577
20220428,13.696935296506494,10.203489822056895,12.261087505739848,8.121586027881577
20220429,13.696935296506494,10.203489822056895,12.261087505739848,8.121586027881577
20220430,14.500774997053012,10.989564403010966,13.000745394317923,8.700587619998867
20220501,14.500774997053012,10.989564403010966,13.000745394317923,8.700587619998867
20220502,14.052952653118158,10.420779210281559,12.546672394407995,8.408264845943851
20220503,14.052952653118158,10.420779210281559,12.546672394407995,8.408264845943851
20220504,14.052952653118158,10.420779210281559,12.546672394407995,8.408264845943851
20220505,14.052952653118158,10.420779210281559,12.546672394407995,8.408264845943851
20220506,14.052952653118158,10.420779210281559,12.546672394407995,8.408264845943851
20220507,13.93318654512726,10.603736566048793,12.427302436205148,8.44890693194386
20220508,13.93318654512726,10.603736566048793,12.427302436205148,8.44890693194386
20220509,14.425887550648955,10.818573462834738,12.8733354330517,8.829556690874439
20220510,14.425887550648955,10.818573462834738,12.8733354330517,8.829556690874439
20220511,14.425887550648955,10.818573462834738,12.8733354330517,8.829556690874439
20220512,14.425887550648955,10.818573462834738,12.8733354330517,8.829556690874439
20220513,14.425887550648955,10.818573462834738,12.8733354330517,8.829556690874439
20220514,14.49271121003751,11.227390593472158,12.905522370146297,9.034305930829028
20220515,14.49271121003751,11.227390593472158,12.905522370146297,9.034305930829028
20220516,14.58096048215508,11.185839734042439,12.916163584265277,9.188903325607399
20220517,14.58096048215508,11.185839734042439,12.916163584265277,9.188903325607399
20220518,14.58096048215508,11.185839734042439,12.916163584265277,9.188903325607399
20220519,14.58096048215508,11.185839734042439,12.916163584265277,9.188903325607399
20220520,14.58096048215508,11.185839734042439,12.916163584265277,9.188903325607399
20220521,14.458391515091407,11.553770067900693,12.890948762207712,9.341387280042468
20220522,14.458391515091407,11.553770067900693,12.890948762207712,9.341387280042468
20220523,14.692255313275671,11.558826774287285,13.036195878875628,9.466883914667859
20220524,14.692255313275671,11.558826774287285,13.036195878875628,9.466883914667859
20220525,14.692255313275671,11.558826774287285,13.036195878875628,9.466883914667859
20220526,14.692255313275671,11.558826774287285,13.036195878875628,9.466883914667859
20220527,14.692255313275671,11.558826774287285,13.036195878875628,9.466883914667859
20220528,15.513421756598945,12.60119565415573,13.800224104768091,10.15324793820847
20220529,15.513421756598945,12.60119565415573,13.800224104768091,10.15324793820847
20220530,16.027277801133717,12.840659600053971,14.13755182066383,10.493689907488848
20220531,16.027277801133717,12.840659600053971,14.13755182066383,10.493689907488848
20220601,16.027277801133717,12.840659600053971,14.13755182066383,10.493689907488848
20220602,16.027277801133717,12.840659600053971,14.13755182066383,10.493689907488848
20220603,16.027277801133717,12.840659600053971,14.13755182066383,10.493689907488848
20220604,16.179663055513473,13.275565759584515,14.17048955614986,10.619769370984525
20220605,16.179663055513473,13.275565759584515,14.17048955614986,10.619769370984525
20220606,16.560931249680625,13.382616913769372,14.338410240650045,10.827646781743308
20220607,16.560931249680625,13.382616913769372,14.338410240650045,10.827646781743308
20220608,16.560931249680625,13.382616913769372,14.338410240650045,10.827646781743308
20220609,16.560931249680625,13.382616913769372,14.338410240650045,10.827646781743308
20220610,16.560931249680625,13.382616913769372,14.338410240650045,10.827646781743308
20220611,16.85967005120603,13.981484008133624,14.642594231458519,11.093111698068117
20220612,16.85967005120603,13.981484008133624,14.642594231458519,11.093111698068117
20220613,17.07153036460774,13.98299380858872,14.727935523476624,11.224279935993245
20220614,17.07153036460774,13.98299380858872,14.727935523476624,11.224279935993245
20220615,17.07153036460774,13.98299380858872,14.727935523476624,11.224279935993245
20220616,17.07153036460774,13.98299380858872,14.727935523476624,11.224279935993245
20220617,17.07153036460774,13.98299380858872,14.727935523476624,11.224279935993245
20220618,16.58514706619847,13.963280591851571,14.371981256529546,11.0426349564184
20220619,16.58514706619847,13.963280591851571,14.371981256529546,11.0426349564184
20220620,16.011927888346897,13.263155265486361,13.742265887114746,10.62489463114461
20220621,16.011927888346897,13.263155265486361,13.742265887114746,10.62489463114461
20220622,16.011927888346897,13.263155265486361,13.742265887114746,10.62489463114461
20220623,16.011927888346897,13.263155265486361,13.742265887114746,10.62489463114461
20220624,16.011927888346897,13.263155265486361,13.742265887114746,10.62489463114461
20220625,15.978493763956873,13.55243407536259,13.822847863598977,10.706827596925823
20220626,15.978493763956873,13.55243407536259,13.822847863598977,10.706827596925823
20220627,16.076445091310507,13.403135207033287,13.876911670761501,10.750009071306732
20220628,16.076445091310507,13.403135207033287,13.876911670761501,10.750009071306732
20220629,16.076445091310507,13.403135207033287,13.876911670761501,10.750009071306732
20220630,16.076445091310507,13.403135207033287,13.876911670761501,10.750009071306732
20220701,16.076445091310507,13.403135207033287,13.876911670761501,10.750009071306732
20220702,15.784708368948909,13.463901050294002,13.737193498135523,10.660491079265693
20220703,15.784708368948909,13.463901050294002,13.737193498135523,10.660491079265693
20220704,15.491639127573535,13.029726837551735,13.35535443666733,10.505999376324045
20220705,15.491639127573535,13.029726837551735,13.35535443666733,10.505999376324045
20220706,15.491639127573535,13.029726837551735,13.35535443666733,10.505999376324045
20220707,15.491639127573535,13.029726837551735,13.35535443666733,10.505999376324045
20220708,15.491639127573535,13.029726837551735,13.35535443666733,10.505999376324045
20220709,15.203685926361809,13.11934132256861,13.199370359370391,10.43909742503347
20220710,15.203685926361809,13.11934132256861,13.199370359370391,10.43909742503347
20220711,14.955876008970822,12.745982499277991,12.778317155769464,10.28854235146029
20220712,14.955876008970822,12.745982499277991,12.778317155769464,10.28854235146029
20220713,14.955876008970822,12.745982499277991,12.778317155769464,10.28854235146029
20220714,14.955876008970822,12.745982499277991,12.778317155769464,10.28854235146029
20220715,14.955876008970822,12.745982499277991,12.778317155769464,10.28854235146029
20220716,15.020109040023637,13.062586655221036,12.951133011684451,10.45990725055357
20220717,15.020109040023637,13.062586655221036,12.951133011684451,10.45990725055357
20220718,14.394849497676981,12.37254760549655,12.270123418496166,9.985288983558846
20220719,14.394849497676981,12.37254760549655,12.270123418496166,9.985288983558846
20220720,14.394849497676981,12.37254760549655,12.270123418496166,9.985288983558846
20220721,14.394849497676981,12.37254760549655,12.270123418496166,9.985288983558846
20220722,14.394849497676981,12.37254760549655,12.270123418496166,9.985288983558846
20220723,13.821703430165163,12.126861304950758,11.860064871543784,9.679439812585624
20220724,13.821703430165163,12.126861304950758,11.860064871543784,9.679439812585624
20220725,13.126436290346131,11.31037840868639,11.120370590019899,9.160735063419892
20220726,13.126436290346131,11.31037840868639,11.120370590019899,9.160735063419892
20220727,13.126436290346131,11.31037840868639,11.120370590019899,9.160735063419892
20220728,13.126436290346131,11.31037840868639,11.120370590019899,9.160735063419892
20220729,13.126436290346131,11.31037840868639,11.120370590019899,9.160735063419892
20220730,12.736446376269889,11.189966365454055,10.858989891767237,8.947800945996452
20220731,12.736446376269889,11.189966365454055,10.858989891767237,8.947800945996452
20220801,12.25826162143926,10.550933330158902,10.309362503265278,8.537745937722935
20220802,12.25826162143926,10.550933330158902,10.309362503265278,8.537745937722935
20220803,12.25826162143926,10.550933330158902,10.309362503265278,8.537745937722935
20220804,12.25826162143926,10.550933330158902,10.309362503265278,8.537745937722935
20220805,12.25826162143926,10.550933330158902,10.309362503265278,8.537745937722935
20220806,12.315133774403137,10.774587222840303,10.51735014049887,8.605990803813263
20220807,12.315133774403137,10.774587222840303,10.51735014049887,8.605990803813263
20220808,12.191373529570637,10.438600546448296,10.349457109756946,8.433363172292061
20220809,12.191373529570637,10.438600546448296,10.349457109756946,8.433363172292061
20220810,12.191373529570637,10.438600546448296,10.349457109756946,8.433363172292061
20220811,12.191373529570637,10.438600546448296,10.349457109756946,8.433363172292061
20220812,12.191373529570637,10.438600546448296,10.349457109756946,8.433363172292061
20220813,12.441529533501626,10.809090813122411,10.699045635525916,8.634182408108263
20220814,12.441529533501626,10.809090813122411,10.699045635525916,8.634182408108263
20220815,12.839520076547993,10.902222022841382,11.02995626170328,8.830663634119905
20220816,12.839520076547993,10.902222022841382,11.02995626170328,8.830663634119905
20220817,12.839520076547993,10.902222022841382,11.02995626170328,8.830663634119905
20220818,12.839520076547993,10.902222022841382,11.02995626170328,8.830663634119905
20220819,12.839520076547993,10.902222022841382,11.02995626170328,8.830663634119905
20220820,13.28568801322496,11.444150298982425,11.552324352197557,9.135772670134548
20220821,13.28568801322496,11.444150298982425,11.552324352197557,9.135772670134548
20220822,13.926187948946076,11.667616185791733,12.141978794945132,9.38775743780019
20220823,13.926187948946076,11.667616185791733,12.141978794945132,9.38775743780019
20220824,13.926187948946076,11.667616185791733,12.141978794945132,9.38775743780019
20220825,13.926187948946076,11.667616185791733,12.141978794945132,9.38775743780019
20220826,13.926187948946076,11.667616185791733,12.141978794945132,9.38775743780019
20220827,14.241992509643199,12.075554933983607,12.505335408218208,9.570758307141178
20220828,14.241992509643199,12.075554933983607,12.505335408218208,9.570758307141178
20220829,14.499993999679,11.988573762985697,12.728985264248745,9.603639399495766
20220830,14.499993999679,11.988573762985697,12.728985264248745,9.603639399495766
20220831,14.499993999679,11.988573762985697,12.728985264248745,9.603639399495766
20220901,14.499993999679,11.988573762985697,12.728985264248745,9.603639399495766
20220902,14.499993999679,11.988573762985697,12.728985264248745,9.603639399495766
20220903,15.030420614729138,12.640046831034919,13.267266831189186,9.969179849018534
20220904,15.030420614729138,12.640046831034919,13.267266831189186,9.969179849018534
20220905,15.140387783006261,12.481167181968923,13.41390901872135,10.024954588664347
20220906,15.140387783006261,12.481167181968923,13.41390901872135,10.024954588664347
20220907,15.140387783006261,12.481167181968923,13.41390901872135,10.024954588664347
20220908,15.140387783006261,12.481167181968923,13.41390901872135,10.024954588664347
20220909,15.140387783006261,12.481167181968923,13.41390901872135,10.024954588664347
20220910,15.531466329546642,13.112945126624005,13.77240877078475,10.379725131659077
20220911,15.531466329546642,13.112945126624005,13.77240877078475,10.379725131659077
20220912,16.006294864657146,13.305584142922296,14.246029811160653,10.77913980010117
20220913,16.006294864657146,13.305584142922296,14.246029811160653,10.77913980010117
20220914,16.006294864657146,13.305584142922296,14.246029811160653,10.77913980010117
20220915,16.006294864657146,13.305584142922296,14.246029811160653,10.77913980010117
20220916,16.006294864657146,13.305584142922296,14.246029811160653,10.77913980010117
20220917,16.249251951847086,13.812075737593664,14.475795448700454,11.120622327929617
20220918,16.249251951847086,13.812075737593664,14.475795448700454,11.120622327929617
20220919,17.104729629042303,14.208575797494873,15.238403031460878,11.667409908476433
20220920,17.104729629042303,14.208575797494873,15.238403031460878,11.667409908476433
20220921,17.104729629042303,14.208575797494873,15.238403031460878,11.667409908476433
20220922,17.104729629042303,14.208575797494873,15.238403031460878,11.667409908476433
20220923,17.104729629042303,14.208575797494873,15.238403031460878,11.667409908476433
20220924,17.234706214957416,14.575537759248688,15.304130141436445,11.89734042158883
20220925,17.234706214957416,14.575537759248688,15.304130141436445,11.89734042158883
20220926,17.178769705314682,14.285867491949482,15.305744932354711,11.854220885258995
20220927,17.178769705314682,14.285867491949482,15.305744932354711,11.854220885258995
20220928,17.178769705314682,14.285867491949482,15.305744932354711,11.854220885258995
20220929,17.178769705314682,14.285867491949482,15.305744932354711,11.854220885258995
20220930,17.178769705314682,14.285867491949482,15.305744932354711,11.854220885258995
20221001,17.506735231102816,14.81649894615842,15.53864979856609,12.12559554891724
20221002,17.506735231102816,14.81649894615842,15.53864979856609,12.12559554891724
20221003,17.2190311745619,14.346663687748155,15.300129275895792,11.862873260020947
20221004,17.2190311745619,14.346663687748155,15.300129275895792,11.862873260020947
20221005,17.2190311745619,14.346663687748155,15.300129275895792,11.862873260020947
20221006,17.2190311745619,14.346663687748155,15.300129275895792,11.862873260020947
20221007,17.2190311745619,14.346663687748155,15.300129275895792,11.862873260020947
20221008,17.110187271046982,14.603563485912524,15.191441377622034,11.822175323699252
20221009,17.110187271046982,14.603563485912524,15.191441377622034,11.822175323699252
20221010,16.83860362358922,14.165591681729994,14.931021735856227,11.574155031416865
20221011,16.83860362358922,14.165591681729994,14.931021735856227,11.574155031416865
20221012,16.83860362358922,14.165591681729994,14.931021735856227,11.574155031416865
20221013,16.83860362358922,14.165591681729994,14.931021735856227,11.574155031416865
20221014,16.83860362358922,14.165591681729994,14.931021735856227,11.574155031416865
20221015,16.33375854006492,14.198349855042203,14.498642119465147,11.419108753663657
20221016,16.33375854006492,14.198349855042203,14.498642119465147,11.419108753663657
20221017,15.932538270771179,13.783290676766857,14.202398872266588,11.159488337033235
20221018,15.932538270771179,13.783290676766857,14.202398872266588,11.159488337033235
20221019,15.932538270771179,13.783290676766857,14.202398872266588,11.159488337033235
20221020,15.932538270771179,13.783290676766857,14.202398872266588,11.159488337033235
20221021,15.932538270771179,13.783290676766857,14.202398872266588,11.159488337033235
20221022,15.912852585640474,14.16885192902189,14.186010965079337,11.240124642141623
20221023,15.912852585640474,14.16885192902189,14.186010965079337,11.240124642141623
20221024,15.579099067837396,13.744392509058464,13.865074255638213,10.977983680469283
20221025,15.579099067837396,13.744392509058464,13.865074255638213,10.977983680469283
20221026,15.579099067837396,13.744392509058464,13.865074255638213,10.977983680469283
20221027,15.579099067837396,13.744392509058464,13.865074255638213,10.977983680469283
20221028,15.579099067837396,13.744392509058464,13.865074255638213,10.977983680469283
20221029,14.990777206219573,13.488115631772814,13.325395026431183,10.66961132872688
20221030,14.990777206219573,13.488115631772814,13.325395026431183,10.66961132872688
20221031,14.394216984270303,12.794771348996619,12.707468269119163,10.200565767736524
20221101,14.394216984270303,12.794771348996619,12.707468269119163,10.200565767736524
20221102,14.394216984270303,12.794771348996619,12.707468269119163,10.200565767736524
20221103,14.394216984270303,12.794771348996619,12.707468269119163,10.200565767736524
20221104,14.394216984270303,12.794771348996619,12.707468269119163,10.200565767736524
20221105,13.881328146907123,12.645868881379858,12.264608724892952,9.891744610225956
20221106,13.881328146907123,12.645868881379858,12.264608724892952,9.891744610225956
20221107,13.074226286196232,11.751423459137754,11.391679903579934,9.250713348284684
20221108,13.074226286196232,11.751423459137754,11.391679903579934,9.250713348284684
20221109,13.074226286196232,11.751423459137754,11.391679903579934,9.250713348284684
20221110,13.074226286196232,11.751423459137754,11.391679903579934,9.250713348284684
20221111,13.074226286196232,11.751423459137754,11.391679903579934,9.250713348284684
20221112,12.738046111080978,11.60330801943179,11.060094947888306,8.949790531954498
20221113,12.738046111080978,11.60330801943179,11.060094947888306,8.949790531954498
20221114,11.80342598191934,10.544019486596468,10.04781529548712,8.208698798251202
20221115,11.80342598191934,10.544019486596468,10.04781529548712,8.208698798251202
20221116,11.80342598191934,10.544019486596468,10.04781529548712,8.208698798251202
20221117,11.80342598191934,10.544019486596468,10.04781529548712,8.208698798251202
20221118,11.80342598191934,10.544019486596468,10.04781529548712,8.208698798251202
20221119,11.264765033603606,10.213449726978041,9.525385762068435,7.782873023390406
20221120,11.264765033603606,10.213449726978041,9.525385762068435,7.782873023390406
20221121,10.582697709816749,9.483653254558376,8.804928607789769,7.267614705578236
20221122,10.582697709816749,9.483653254558376,8.804928607789769,7.267614705578236
20221123,10.582697709816749,9.483653254558376,8.804928607789769,7.267614705578236
20221124,10.582697709816749,9.483653254558376,8.804928607789769,7.267614705578236
20221125,10.582697709816749,9.483653254558376,8.804928607789769,7.267614705578236
20221126,10.176959746766569,9.179063298790183,8.446645956607366,6.904736766404767
20221127,10.176959746766569,9.179063298790183,8.446645956607366,6.904736766404767
20221128,9.247453744250775,8.199275314314244,7.507730633915475,6.217943132726685
20221129,9.247453744250775,8.199275314314244,7.507730633915475,6.217943132726685
20221130,9.247453744250775,8.199275314314244,7.507730633915475,6.217943132726685
